year,sex,age,suicides_no
1996,1,55,211.0
1996,0,55,731.0
1997,1,55,164.0
1997,0,55,740.0
1998,1,55,160.0
1998,0,55,692.0
1999,1,55,152.0
1999,0,55,567.0
2000,1,55,147.0
2000,0,55,586.0
2001,1,55,119.0
2001,0,55,582.0
2002,1,55,119.0
2002,0,55,582.0
2003,1,55,139.0
2003,0,55,530.0
2004,1,55,101.0
2004,0,55,441.0
2005,1,55,100.0
2005,0,55,402.0
2006,1,55,106.0
2006,0,55,436.0
2007,1,55,88.0
2007,0,55,412.0
2008,1,55,93.0
2008,0,55,383.0
2009,1,55,99.0
2009,0,55,380.0
2010,1,55,88.0
2010,0,55,389.0
2011,1,55,78.0
2011,0,55,358.0
2012,1,55,93.0
2012,0,55,368.0
2013,1,55,89.0
2013,0,55,393.0
2014,1,55,69.0
2014,0,55,343.0
2015,1,55,65.0
2015,0,55,363.0
1991,1,55,0.0
1991,0,55,1.0
1992,1,55,1.0
1992,0,55,0.0
1993,1,55,0.0
1993,0,55,1.0
1994,1,55,0.0
1994,0,55,0.0
1995,1,55,0.0
1995,0,55,1.0
1996,1,55,0.0
1996,0,55,0.0
1997,1,55,0.0
1997,0,55,0.0
1998,1,55,0.0
1998,0,55,0.0
1999,1,55,0.0
1999,0,55,0.0
2000,1,55,0.0
2000,0,55,0.0
2001,1,55,0.0
2001,0,55,0.0
2011,1,55,283.0
2011,0,55,283.0
1979,1,55,0.0
1979,0,55,0.0
1980,1,55,0.0
1980,0,55,1.0
1981,1,55,0.0
1981,0,55,1.0
1982,1,55,0.0
1982,0,55,0.0
1983,1,55,0.0
1983,0,55,0.0
1984,1,55,0.0
1984,0,55,0.0
1985,1,55,0.0
1985,0,55,1.0
1986,1,55,0.0
1986,0,55,0.0
1987,1,55,1.0
1987,0,55,0.0
1993,1,55,0.0
1993,0,55,1.0
1994,1,55,0.0
1994,0,55,1.0
1995,1,55,0.0
1995,0,55,0.0
1996,1,55,0.0
1996,0,55,2.0
1997,1,55,0.0
1997,0,55,1.0
1998,1,55,0.0
1998,0,55,1.0
1999,1,55,0.0
1999,0,55,0.0
2000,1,55,0.0
2000,0,55,1.0
2001,1,55,0.0
2001,0,55,0.0
2002,1,55,0.0
2002,0,55,0.0
2003,1,55,0.0
2003,0,55,0.0
2004,1,55,0.0
2004,0,55,0.0
2005,1,55,0.0
2005,0,55,1.0
2006,1,55,1.0
2006,0,55,0.0
2007,1,55,0.0
2007,0,55,2.0
2008,1,55,1.0
2008,0,55,1.0
2009,1,55,1.0
2009,0,55,0.0
2010,1,55,0.0
2010,0,55,3.0
2011,1,55,0.0
2011,0,55,2.0
2012,1,55,2.0
2012,0,55,1.0
2013,1,55,0.0
2013,0,55,3.0
2014,1,55,1.0
2014,0,55,3.0
1981,1,55,36.0
1981,0,55,54.0
1982,1,55,31.0
1982,0,55,58.0
1983,1,55,283.0
1983,0,55,283.0
1985,1,55,37.0
1985,0,55,68.0
1986,1,55,19.0
1986,0,55,45.0
1987,1,55,38.0
1987,0,55,66.0
1988,1,55,34.0
1988,0,55,73.0
1989,1,55,31.0
1989,0,55,67.0
1990,1,55,38.0
1990,0,55,68.0
1991,1,55,38.0
1991,0,55,73.0
1992,1,55,25.0
1992,0,55,74.0
1993,1,55,34.0
1993,0,55,85.0
1994,1,55,28.0
1994,0,55,102.0
1995,1,55,32.0
1995,0,55,88.0
1996,1,55,17.0
1996,0,55,81.0
1997,1,55,21.0
1997,0,55,72.0
1998,1,55,16.0
1998,0,55,79.0
1999,1,55,23.0
1999,0,55,71.0
2000,1,55,13.0
2000,0,55,76.0
2001,1,55,13.0
2001,0,55,63.0
2002,1,55,16.0
2002,0,55,50.0
2003,1,55,11.0
2003,0,55,61.0
2004,1,55,4.0
2004,0,55,52.0
2005,1,55,8.0
2005,0,55,36.0
2006,1,55,16.0
2006,0,55,26.0
2007,1,55,8.0
2007,0,55,34.0
2008,1,55,12.0
2008,0,55,39.0
2009,1,55,10.0
2009,0,55,26.0
2010,1,55,11.0
2010,0,55,38.0
2011,1,55,9.0
2011,0,55,36.0
2012,1,55,10.0
2012,0,55,48.0
2013,1,55,8.0
2013,0,55,39.0
2014,1,55,11.0
2014,0,55,37.0
2015,1,55,7.0
2015,0,55,37.0
1980,1,55,66.0
1980,0,55,111.0
1981,1,55,49.0
1981,0,55,126.0
1982,1,55,85.0
1982,0,55,97.0
1983,1,55,69.0
1983,0,55,126.0
1984,1,55,76.0
1984,0,55,139.0
1985,1,55,61.0
1985,0,55,116.0
1986,1,55,54.0
1986,0,55,101.0
1987,1,55,71.0
1987,0,55,72.0
1988,1,55,46.0
1988,0,55,98.0
1989,1,55,76.0
1989,0,55,101.0
1990,1,55,52.0
1990,0,55,119.0
1991,1,55,58.0
1991,0,55,145.0
1992,1,55,92.0
1992,0,55,180.0
1993,1,55,86.0
1993,0,55,207.0
1994,1,55,74.0
1994,0,55,219.0
1995,1,55,61.0
1995,0,55,239.0
1996,1,55,61.0
1996,0,55,219.0
1997,1,55,63.0
1997,0,55,201.0
1998,1,55,47.0
1998,0,55,174.0
1999,1,55,56.0
1999,0,55,172.0
2000,1,55,58.0
2000,0,55,175.0
2001,1,55,47.0
2001,0,55,165.0
2002,1,55,59.0
2002,0,55,140.0
2003,1,55,41.0
2003,0,55,125.0
2004,1,55,38.0
2004,0,55,136.0
2005,1,55,44.0
2005,0,55,114.0
2006,1,55,27.0
2006,0,55,102.0
2007,1,55,27.0
2007,0,55,85.0
2008,1,55,32.0
2008,0,55,118.0
2009,1,55,30.0
2009,0,55,114.0
2010,1,55,29.0
2010,0,55,105.0
2011,1,55,21.0
2011,0,55,99.0
2012,1,55,18.0
2012,0,55,97.0
2013,1,55,23.0
2013,0,55,92.0
2014,1,55,20.0
2014,0,55,93.0
2015,1,55,30.0
2015,0,55,94.0
1981,1,55,56.0
1981,0,55,160.0
1982,1,55,65.0
1982,0,55,159.0
1983,1,55,283.0
1983,0,55,283.0
1985,1,55,59.0
1985,0,55,184.0
1986,1,55,54.0
1986,0,55,138.0
1987,1,55,72.0
1987,0,55,185.0
1988,1,55,75.0
1988,0,55,132.0
1989,1,55,54.0
1989,0,55,157.0
1990,1,55,66.0
1990,0,55,183.0
1991,1,55,69.0
1991,0,55,219.0
1992,1,55,113.0
1992,0,55,243.0
1993,1,55,99.0
1993,0,55,312.0
1994,1,55,85.0
1994,0,55,329.0
1995,1,55,101.0
1995,0,55,325.0
1996,1,55,118.0
1996,0,55,336.0
1997,1,55,94.0
1997,0,55,294.0
1998,1,55,80.0
1998,0,55,345.0
1999,1,55,84.0
1999,0,55,284.0
2000,1,55,101.0
2000,0,55,324.0
2001,1,55,87.0
2001,0,55,322.0
2002,1,55,85.0
2002,0,55,285.0
2003,1,55,72.0
2003,0,55,288.0
2004,1,55,73.0
2004,0,55,271.0
2005,1,55,86.0
2005,0,55,289.0
2006,1,55,59.0
2006,0,55,238.0
2007,1,55,46.0
2007,0,55,220.0
2008,1,55,60.0
2008,0,55,190.0
2009,1,55,48.0
2009,0,55,239.0
2010,1,55,50.0
2010,0,55,219.0
2011,1,55,68.0
2011,0,55,213.0
2012,1,55,45.0
2012,0,55,195.0
2013,1,55,41.0
2013,0,55,223.0
2014,1,55,47.0
2014,0,55,204.0
2015,1,55,55.0
2015,0,55,216.0
2016,1,55,45.0
2016,0,55,212.0
1979,1,55,6.0
1979,0,55,19.0
1980,1,55,1.0
1980,0,55,8.0
1981,1,55,5.0
1981,0,55,12.0
1982,1,55,7.0
1982,0,55,12.0
1983,1,55,4.0
1983,0,55,18.0
1984,1,55,7.0
1984,0,55,7.0
1985,1,55,0.0
1985,0,55,14.0
1986,1,55,7.0
1986,0,55,13.0
1987,1,55,12.0
1987,0,55,9.0
1988,1,55,8.0
1988,0,55,14.0
1989,1,55,4.0
1989,0,55,13.0
1990,1,55,5.0
1990,0,55,12.0
1991,1,55,9.0
1991,0,55,16.0
1992,1,55,10.0
1992,0,55,7.0
1993,1,55,8.0
1993,0,55,6.0
1994,1,55,5.0
1994,0,55,15.0
1995,1,55,3.0
1995,0,55,11.0
1996,1,55,3.0
1996,0,55,18.0
1997,1,55,8.0
1997,0,55,13.0
1998,1,55,4.0
1998,0,55,11.0
1999,1,55,6.0
1999,0,55,11.0
2000,1,55,8.0
2000,0,55,15.0
2001,1,55,10.0
2001,0,55,15.0
2002,1,55,8.0
2002,0,55,27.0
2003,1,55,2.0
2003,0,55,8.0
2004,1,55,6.0
2004,0,55,7.0
2005,1,55,2.0
2005,0,55,7.0
2006,1,55,4.0
2006,0,55,10.0
2007,1,55,10.0
2007,0,55,14.0
2008,1,55,3.0
2008,0,55,6.0
2009,1,55,3.0
2009,0,55,10.0
2010,1,55,3.0
2010,0,55,5.0
2011,1,55,3.0
2011,0,55,7.0
2012,1,55,3.0
2012,0,55,10.0
2013,1,55,8.0
2013,0,55,9.0
2014,1,55,5.0
2014,0,55,18.0
2015,1,55,9.0
2015,0,55,16.0
1994,1,55,3.0
1994,0,55,2.0
1997,1,55,8.0
1997,0,55,13.0
2000,1,55,4.0
2000,0,55,11.0
2001,1,55,2.0
2001,0,55,9.0
2002,1,55,0.0
2002,0,55,8.0
2003,1,55,3.0
2003,0,55,10.0
2004,1,55,3.0
2004,0,55,15.0
2005,1,55,0.0
2005,0,55,9.0
2006,1,55,3.0
2006,0,55,7.0
2007,1,55,2.0
2007,0,55,7.0
2008,1,55,5.0
2008,0,55,13.0
2009,1,55,1.0
2009,0,55,5.0
2010,1,55,2.0
2010,0,55,3.0
2011,1,55,1.0
2011,0,55,3.0
2012,1,55,1.0
2012,0,55,5.0
2013,1,55,2.0
2013,0,55,3.0
2014,1,55,1.0
2014,0,55,7.0
2000,1,55,0.0
2000,0,55,0.0
2001,1,55,0.0
2001,0,55,0.0
2002,1,55,0.0
2002,0,55,0.0
2003,1,55,0.0
2003,0,55,0.0
2004,1,55,0.0
2004,0,55,0.0
2005,1,55,0.0
2005,0,55,0.0
2007,1,55,0.0
2007,0,55,0.0
2008,1,55,0.0
2008,0,55,0.0
2010,1,55,0.0
2010,0,55,0.0
2011,1,55,0.0
2011,0,55,0.0
1979,1,55,0.0
1979,0,55,0.0
1980,1,55,0.0
1980,0,55,0.0
1981,1,55,0.0
1981,0,55,0.0
1982,1,55,0.0
1982,0,55,1.0
1983,1,55,0.0
1983,0,55,0.0
1984,1,55,0.0
1984,0,55,0.0
1985,1,55,0.0
1985,0,55,1.0
1986,1,55,0.0
1986,0,55,0.0
1987,1,55,0.0
1987,0,55,0.0
1988,1,55,0.0
1988,0,55,0.0
1989,1,55,0.0
1989,0,55,4.0
1990,1,55,0.0
1990,0,55,1.0
1991,1,55,0.0
1991,0,55,0.0
1992,1,55,3.0
1992,0,55,3.0
1993,1,55,2.0
1993,0,55,2.0
1994,1,55,0.0
1994,0,55,0.0
1995,1,55,1.0
1995,0,55,2.0
1996,1,55,0.0
1996,0,55,1.0
1997,1,55,1.0
1997,0,55,0.0
1998,1,55,0.0
1998,0,55,4.0
1999,1,55,2.0
1999,0,55,3.0
2000,1,55,1.0
2000,0,55,2.0
2001,1,55,1.0
2001,0,55,7.0
2002,1,55,3.0
2002,0,55,3.0
2003,1,55,1.0
2003,0,55,4.0
2004,1,55,2.0
2004,0,55,4.0
2005,1,55,1.0
2005,0,55,4.0
2006,1,55,2.0
2006,0,55,4.0
2007,1,55,0.0
2007,0,55,5.0
2008,1,55,0.0
2008,0,55,4.0
2009,1,55,0.0
2009,0,55,9.0
2010,1,55,2.0
2010,0,55,4.0
2011,1,55,0.0
2011,0,55,4.0
2012,1,55,2.0
2012,0,55,8.0
2013,1,55,0.0
2013,0,55,4.0
2014,1,55,1.0
2014,0,55,5.0
2015,1,55,2.0
2015,0,55,8.0
1981,1,55,1.0
1981,0,55,6.0
1982,1,55,2.0
1982,0,55,5.0
1983,1,55,283.0
1983,0,55,283.0
1985,1,55,2.0
1985,0,55,1.0
2000,1,55,2.0
2000,0,55,5.0
2001,1,55,2.0
2001,0,55,11.0
2002,1,55,0.0
2002,0,55,5.0
2003,1,55,0.0
2003,0,55,5.0
2004,1,55,1.0
2004,0,55,6.0
2005,1,55,1.0
2005,0,55,5.0
2006,1,55,3.0
2006,0,55,10.0
2007,1,55,3.0
2007,0,55,5.0
2008,1,55,4.0
2008,0,55,12.0
2009,1,55,2.0
2009,0,55,2.0
2010,1,55,1.0
2010,0,55,5.0
2011,1,55,1.0
2011,0,55,13.0
2013,1,55,5.0
2013,0,55,7.0
2014,1,55,2.0
2014,0,55,6.0
1979,1,55,283.0
1979,0,55,283.0
1980,1,55,283.0
1980,0,55,283.0
1981,1,55,0.0
1981,0,55,0.0
1982,1,55,1.0
1982,0,55,0.0
1983,1,55,1.0
1983,0,55,2.0
1984,1,55,1.0
1984,0,55,9.0
1985,1,55,4.0
1985,0,55,9.0
1986,1,55,0.0
1986,0,55,1.0
1987,1,55,3.0
1987,0,55,6.0
1988,1,55,3.0
1988,0,55,14.0
1989,1,55,5.0
1989,0,55,8.0
1990,1,55,4.0
1990,0,55,13.0
1991,1,55,5.0
1991,0,55,12.0
1992,1,55,3.0
1992,0,55,8.0
1993,1,55,3.0
1993,0,55,13.0
1994,1,55,0.0
1994,0,55,12.0
1995,1,55,6.0
1995,0,55,13.0
1996,1,55,6.0
1996,0,55,16.0
1997,1,55,3.0
1997,0,55,11.0
1998,1,55,1.0
1998,0,55,11.0
1999,1,55,2.0
1999,0,55,5.0
2000,1,55,1.0
2000,0,55,13.0
2001,1,55,4.0
2001,0,55,12.0
2002,1,55,3.0
2002,0,55,13.0
2003,1,55,3.0
2003,0,55,12.0
2004,1,55,3.0
2004,0,55,6.0
2005,1,55,5.0
2005,0,55,11.0
2006,1,55,3.0
2006,0,55,10.0
2007,1,55,2.0
2007,0,55,9.0
2008,1,55,3.0
2008,0,55,17.0
2009,1,55,4.0
2009,0,55,8.0
2010,1,55,3.0
2010,0,55,11.0
2011,1,55,3.0
2011,0,55,11.0
2012,1,55,2.0
2012,0,55,14.0
2013,1,55,1.0
2013,0,55,12.0
2014,1,55,2.0
2014,0,55,6.0
2015,1,55,4.0
2015,0,55,9.0
2016,1,55,2.0
2016,0,55,12.0
2011,1,55,0.0
2011,0,55,0.0
2012,1,55,0.0
2012,0,55,0.0
2013,1,55,0.0
2013,0,55,0.0
2014,1,55,0.0
2014,0,55,0.0
1979,1,55,9.0
1979,0,55,87.0
1980,1,55,13.0
1980,0,55,77.0
1981,1,55,18.0
1981,0,55,102.0
1982,1,55,15.0
1982,0,55,113.0
1983,1,55,23.0
1983,0,55,90.0
1984,1,55,15.0
1984,0,55,95.0
1985,1,55,15.0
1985,0,55,145.0
1986,1,55,12.0
1986,0,55,176.0
1987,1,55,20.0
1987,0,55,161.0
1988,1,55,21.0
1988,0,55,185.0
1989,1,55,27.0
1989,0,55,212.0
1990,1,55,34.0
1990,0,55,224.0
1991,1,55,28.0
1991,0,55,240.0
1992,1,55,33.0
1992,0,55,243.0
1993,1,55,32.0
1993,0,55,255.0
1994,1,55,28.0
1994,0,55,299.0
1995,1,55,34.0
1995,0,55,298.0
1996,1,55,33.0
1996,0,55,309.0
1997,1,55,35.0
1997,0,55,280.0
1998,1,55,29.0
1998,0,55,288.0
1999,1,55,34.0
1999,0,55,317.0
2000,1,55,39.0
2000,0,55,317.0
2001,1,55,51.0
2001,0,55,338.0
2002,1,55,46.0
2002,0,55,348.0
2003,1,55,55.0
2003,0,55,385.0
2004,1,55,67.0
2004,0,55,390.0
2005,1,55,54.0
2005,0,55,375.0
2006,1,55,52.0
2006,0,55,419.0
2007,1,55,48.0
2007,0,55,421.0
2008,1,55,60.0
2008,0,55,457.0
2009,1,55,74.0
2009,0,55,497.0
2010,1,55,62.0
2010,0,55,483.0
2011,1,55,72.0
2011,0,55,533.0
2012,1,55,85.0
2012,0,55,509.0
2013,1,55,94.0
2013,0,55,565.0
2014,1,55,91.0
2014,0,55,612.0
2015,1,55,88.0
2015,0,55,584.0
1986,1,55,3.0
1986,0,55,3.0
1987,1,55,0.0
1987,0,55,1.0
1994,1,55,283.0
1994,0,55,283.0
2016,1,55,1.0
2016,0,55,29.0
2000,1,55,0.0
2000,0,55,0.0
2001,1,55,0.0
2001,0,55,0.0
2002,1,55,0.0
2002,0,55,0.0
2003,1,55,0.0
2003,0,55,0.0
2004,1,55,0.0
2004,0,55,0.0
2005,1,55,16.0
2005,0,55,29.0
2006,1,55,0.0
2006,0,55,0.0
2007,1,55,12.0
2007,0,55,29.0
2008,1,55,15.0
2008,0,55,30.0
2009,1,55,12.0
2009,0,55,23.0
1990,1,55,0.0
1990,0,55,0.0
1991,1,55,0.0
1991,0,55,0.0
1992,1,55,0.0
1992,0,55,0.0
1993,1,55,0.0
1993,0,55,0.0
1994,1,55,0.0
1994,0,55,0.0
1995,1,55,0.0
1995,0,55,0.0
1996,1,55,0.0
1996,0,55,0.0
1997,1,55,0.0
1997,0,55,0.0
1998,1,55,0.0
1998,0,55,0.0
1999,1,55,0.0
1999,0,55,0.0
2000,1,55,0.0
2000,0,55,0.0
2001,1,55,0.0
2001,0,55,0.0
2002,1,55,0.0
2002,0,55,0.0
2003,1,55,0.0
2003,0,55,0.0
2004,1,55,0.0
2004,0,55,0.0
2005,1,55,0.0
2005,0,55,0.0
2006,1,55,0.0
2006,0,55,0.0
2007,1,55,0.0
2007,0,55,0.0
2008,1,55,0.0
2008,0,55,0.0
2009,1,55,0.0
2009,0,55,0.0
2010,1,55,0.0
2010,0,55,0.0
2011,1,55,0.0
2011,0,55,0.0
2012,1,55,0.0
2012,0,55,0.0
2013,1,55,0.0
2013,0,55,0.0
2014,1,55,0.0
2014,0,55,0.0
2015,1,55,0.0
2015,0,55,0.0
2016,1,55,0.0
2016,0,55,0.0
2000,1,55,0.0
2000,0,55,1.0
2001,1,55,0.0
2001,0,55,0.0
2002,1,55,1.0
2002,0,55,1.0
2003,1,55,1.0
2003,0,55,2.0
2004,1,55,1.0
2004,0,55,0.0
2007,1,55,0.0
2007,0,55,1.0
2008,1,55,0.0
2008,0,55,0.0
2009,1,55,0.0
2009,0,55,1.0
2010,1,55,1.0
2010,0,55,5.0
2011,1,55,0.0
2011,0,55,4.0
2012,1,55,5.0
2012,0,55,11.0
2013,1,55,1.0
2013,0,55,16.0
2014,1,55,6.0
2014,0,55,8.0
1979,1,55,242.0
1979,0,55,217.0
1980,1,55,177.0
1980,0,55,251.0
1981,1,55,179.0
1981,0,55,252.0
1982,1,55,199.0
1982,0,55,269.0
1983,1,55,231.0
1983,0,55,292.0
1984,1,55,245.0
1984,0,55,281.0
1985,1,55,195.0
1985,0,55,256.0
1986,1,55,171.0
1986,0,55,267.0
1987,1,55,189.0
1987,0,55,246.0
1988,1,55,180.0
1988,0,55,235.0
1989,1,55,173.0
1989,0,55,236.0
1990,1,55,145.0
1990,0,55,185.0
1991,1,55,179.0
1991,0,55,225.0
1992,1,55,137.0
1992,0,55,242.0
1993,1,55,141.0
1993,0,55,239.0
1994,1,55,122.0
1994,0,55,254.0
1995,1,55,127.0
1995,0,55,226.0
1996,1,55,147.0
1996,0,55,207.0
1997,1,55,136.0
1997,0,55,206.0
1998,1,55,139.0
1998,0,55,205.0
1999,1,55,123.0
1999,0,55,218.0
2000,1,55,146.0
2000,0,55,208.0
2001,1,55,106.0
2001,0,55,208.0
2002,1,55,148.0
2002,0,55,227.0
2003,1,55,142.0
2003,0,55,246.0
2004,1,55,132.0
2004,0,55,230.0
2005,1,55,134.0
2005,0,55,258.0
2006,1,55,141.0
2006,0,55,248.0
2007,1,55,124.0
2007,0,55,250.0
2008,1,55,153.0
2008,0,55,252.0
2009,1,55,131.0
2009,0,55,290.0
2010,1,55,143.0
2010,0,55,332.0
2011,1,55,161.0
2011,0,55,316.0
2012,1,55,182.0
2012,0,55,319.0
2013,1,55,186.0
2013,0,55,409.0
2014,1,55,197.0
2014,0,55,391.0
2015,1,55,220.0
2015,0,55,418.0
2016,1,55,209.0
2016,0,55,436.0
1981,1,55,0.0
1981,0,55,2.0
1988,1,55,2.0
1988,0,55,1.0
1989,1,55,0.0
1989,0,55,1.0
1990,1,55,0.0
1990,0,55,0.0
1991,1,55,0.0
1991,0,55,0.0
1992,1,55,0.0
1992,0,55,2.0
1993,1,55,0.0
1993,0,55,1.0
1994,1,55,0.0
1994,0,55,0.0
1995,1,55,0.0
1995,0,55,4.0
1996,1,55,0.0
1996,0,55,0.0
1997,1,55,0.0
1997,0,55,1.0
1998,1,55,1.0
1998,0,55,2.0
1999,1,55,0.0
1999,0,55,0.0
2000,1,55,0.0
2000,0,55,1.0
1979,1,55,33.0
1979,0,55,47.0
1980,1,55,20.0
1980,0,55,51.0
1981,1,55,23.0
1981,0,55,65.0
1982,1,55,42.0
1982,0,55,77.0
1983,1,55,28.0
1983,0,55,63.0
1984,1,55,25.0
1984,0,55,63.0
1985,1,55,26.0
1985,0,55,60.0
1986,1,55,27.0
1986,0,55,60.0
1987,1,55,18.0
1987,0,55,64.0
1988,1,55,25.0
1988,0,55,79.0
1989,1,55,24.0
1989,0,55,57.0
1990,1,55,17.0
1990,0,55,58.0
1991,1,55,18.0
1991,0,55,45.0
1992,1,55,22.0
1992,0,55,67.0
1993,1,55,18.0
1993,0,55,49.0
1994,1,55,16.0
1994,0,55,76.0
1995,1,55,15.0
1995,0,55,64.0
1996,1,55,13.0
1996,0,55,68.0
1997,1,55,12.0
1997,0,55,60.0
1998,1,55,17.0
1998,0,55,70.0
1999,1,55,15.0
1999,0,55,50.0
2000,1,55,12.0
2000,0,55,57.0
2001,1,55,17.0
2001,0,55,54.0
2002,1,55,13.0
2002,0,55,59.0
2003,1,55,20.0
2003,0,55,58.0
2004,1,55,20.0
2004,0,55,58.0
2005,1,55,22.0
2005,0,55,58.0
2006,1,55,23.0
2006,0,55,69.0
2007,1,55,18.0
2007,0,55,52.0
2008,1,55,22.0
2008,0,55,69.0
2009,1,55,23.0
2009,0,55,61.0
2010,1,55,21.0
2010,0,55,67.0
2011,1,55,19.0
2011,0,55,60.0
2012,1,55,17.0
2012,0,55,55.0
2013,1,55,19.0
2013,0,55,74.0
1988,1,55,0.0
1988,0,55,5.0
1989,1,55,2.0
1989,0,55,5.0
1990,1,55,2.0
1990,0,55,2.0
1991,1,55,2.0
1991,0,55,7.0
1992,1,55,0.0
1992,0,55,11.0
1993,1,55,1.0
1993,0,55,10.0
1994,1,55,2.0
1994,0,55,11.0
1996,1,55,3.0
1996,0,55,10.0
1997,1,55,1.0
1997,0,55,14.0
1998,1,55,0.0
1998,0,55,20.0
1999,1,55,2.0
1999,0,55,21.0
2000,1,55,5.0
2000,0,55,17.0
2001,1,55,5.0
2001,0,55,20.0
2002,1,55,0.0
2002,0,55,20.0
2003,1,55,5.0
2003,0,55,23.0
2004,1,55,1.0
2004,0,55,27.0
2005,1,55,0.0
2005,0,55,26.0
2006,1,55,4.0
2006,0,55,25.0
2007,1,55,2.0
2007,0,55,22.0
2008,1,55,3.0
2008,0,55,20.0
2009,1,55,4.0
2009,0,55,22.0
2010,1,55,4.0
2010,0,55,23.0
2011,1,55,6.0
2011,0,55,29.0
2012,1,55,4.0
2012,0,55,24.0
2013,1,55,2.0
2013,0,55,33.0
2014,1,55,6.0
2014,0,55,29.0
2015,1,55,4.0
2015,0,55,18.0
1979,1,55,283.0
1979,0,55,283.0
1980,1,55,283.0
1980,0,55,283.0
1981,1,55,283.0
1981,0,55,283.0
1982,1,55,283.0
1982,0,55,283.0
1983,1,55,283.0
1983,0,55,283.0
1984,1,55,283.0
1984,0,55,283.0
1985,1,55,283.0
1985,0,55,283.0
1986,1,55,56.0
1986,0,55,101.0
1987,1,55,54.0
1987,0,55,125.0
1988,1,55,55.0
1988,0,55,113.0
1989,1,55,55.0
1989,0,55,106.0
1990,1,55,55.0
1990,0,55,125.0
1991,1,55,60.0
1991,0,55,120.0
1992,1,55,43.0
1992,0,55,98.0
1993,1,55,39.0
1993,0,55,86.0
1994,1,55,47.0
1994,0,55,69.0
1995,1,55,33.0
1995,0,55,94.0
1996,1,55,29.0
1996,0,55,82.0
1997,1,55,30.0
1997,0,55,90.0
1998,1,55,40.0
1998,0,55,77.0
1999,1,55,27.0
1999,0,55,99.0
2000,1,55,29.0
2000,0,55,77.0
2001,1,55,29.0
2001,0,55,90.0
2002,1,55,40.0
2002,0,55,85.0
2003,1,55,30.0
2003,0,55,79.0
2004,1,55,41.0
2004,0,55,75.0
2005,1,55,42.0
2005,0,55,73.0
2006,1,55,35.0
2006,0,55,90.0
2007,1,55,39.0
2007,0,55,71.0
2008,1,55,35.0
2008,0,55,83.0
2009,1,55,39.0
2009,0,55,111.0
2010,1,55,49.0
2010,0,55,99.0
2011,1,55,39.0
2011,0,55,103.0
2012,1,55,33.0
2012,0,55,81.0
2013,1,55,52.0
2013,0,55,92.0
2014,1,55,51.0
2014,0,55,110.0
2015,1,55,62.0
2015,0,55,119.0
2008,1,55,0.0
2008,0,55,0.0
2009,1,55,0.0
2009,0,55,0.0
2010,1,55,0.0
2010,0,55,1.0
2011,1,55,0.0
2011,0,55,1.0
2012,1,55,0.0
2012,0,55,0.0
2013,1,55,0.0
2013,0,55,0.0
2014,1,55,0.0
2014,0,55,0.0
2015,1,55,0.0
2015,0,55,0.0
2016,1,55,0.0
2016,0,55,0.0
2009,1,55,0.0
2009,0,55,0.0
2010,1,55,0.0
2010,0,55,1.0
2014,1,55,0.0
2014,0,55,1.0
1979,1,55,1.0
1979,0,55,3.0
1980,1,55,0.0
1980,0,55,2.0
1981,1,55,2.0
1981,0,55,2.0
1982,1,55,0.0
1982,0,55,4.0
1983,1,55,0.0
1983,0,55,7.0
1984,1,55,1.0
1984,0,55,7.0
1985,1,55,3.0
1985,0,55,2.0
1986,1,55,0.0
1986,0,55,14.0
1987,1,55,3.0
1987,0,55,9.0
1988,1,55,4.0
1988,0,55,5.0
1989,1,55,1.0
1989,0,55,6.0
1996,1,55,2.0
1996,0,55,11.0
1997,1,55,2.0
1997,0,55,12.0
1998,1,55,3.0
1998,0,55,21.0
1999,1,55,2.0
1999,0,55,18.0
2000,1,55,3.0
2000,0,55,13.0
2001,1,55,4.0
2001,0,55,20.0
2002,1,55,5.0
2002,0,55,26.0
2003,1,55,2.0
2003,0,55,21.0
2004,1,55,0.0
2004,0,55,22.0
2005,1,55,4.0
2005,0,55,28.0
2006,1,55,1.0
2006,0,55,30.0
2007,1,55,1.0
2007,0,55,22.0
2008,1,55,4.0
2008,0,55,23.0
2009,1,55,3.0
2009,0,55,27.0
2010,1,55,0.0
2010,0,55,17.0
2011,1,55,2.0
2011,0,55,18.0
2012,1,55,0.0
2012,0,55,24.0
2013,1,55,2.0
2013,0,55,23.0
2014,1,55,1.0
2014,0,55,11.0
2015,1,55,3.0
2015,0,55,14.0
1979,1,55,1.0
1979,0,55,3.0
1980,1,55,5.0
1980,0,55,1.0
1981,1,55,0.0
1981,0,55,6.0
1982,1,55,0.0
1982,0,55,6.0
1983,1,55,0.0
1983,0,55,5.0
1984,1,55,1.0
1984,0,55,3.0
1985,1,55,4.0
1985,0,55,8.0
1986,1,55,2.0
1986,0,55,9.0
1987,1,55,1.0
1987,0,55,4.0
1988,1,55,283.0
1988,0,55,283.0
1989,1,55,0.0
1989,0,55,6.0
1990,1,55,6.0
1990,0,55,4.0
1991,1,55,2.0
1991,0,55,8.0
1994,1,55,3.0
1994,0,55,16.0
1995,1,55,3.0
1995,0,55,7.0
1996,1,55,2.0
1996,0,55,11.0
1997,1,55,3.0
1997,0,55,10.0
1998,1,55,3.0
1998,0,55,15.0
1999,1,55,5.0
1999,0,55,15.0
2000,1,55,4.0
2000,0,55,16.0
2001,1,55,3.0
2001,0,55,18.0
2002,1,55,6.0
